ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,INTERNA_OZNAKA_ODDANIH_PROSTOROV,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_ODDANIH_PROSTOROV,OPREMLJENOST_ODDANIH_PROSTOROV,MIKROLOKACIJA_ODDANIH_PROSTOROV,IZLOZBA,NAKUPOVALNI_CENTER,POVRSINA_ODDANIH_PROSTOROV,POVRSINA_ODDANIH_PROSTOROV_ENAKA_DELU_STAVBE,POGODBENA_NAJEMNINA_POSAMEZNIH_ODDANIH_PROSTOROV,OPOMBE_O_ODDANIH_PROSTORIH,LETO_IZGRADNJE_STAVBE,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA_DELA_STAVBE,PROSTORI_DELA_STAVBE,UPORABNA_POVRSINA_ODDANIH_PROSTOROV,GOSTINSKI_VRT,VKLJUCENOST_GOSTINSKEGA_VRTA_V_NAJEMNINO,POVRSINA_GOSTINSKEGA_VRTA,E_CENTROID,N_CENTROID,LETO
901401,1285,SELA,BREŽICE,798,1,,SELA PRI DOBOVI,,38,,,1,1,,,,364,,,,2022,1 - stanovanje v enostanovanjski stavbi,pritličje,,364,265.5," bivalni prostor | garaža | odprta terasa, balkon, loža | tehnični prostor | zaprta terasa, balkon, loža",265.5,,,,548647.09,85742.77,2025
902190,1737,TABOR,LJUBLJANA,2030,13,,LJUBLJANA,DALMATINOVA ULICA,8,,13,2,1,,,,390.3,,,,2022,2 - stanovanje,nadstropje,,390.3,223.6," bivalni prostor | garažni parkirni prostor | klet | odprta terasa, balkon, loža",223.6,,,,461885.69,101640.47,2025
900903,1138,ŠENTJUR PRI CELJU,ŠENTJUR,979,8,,ŠENTJUR,MESTNI TRG,3,,4,2,0,,,,65,,,,1960,2 - stanovanje,nadstropje,,30,30, bivalni prostor,65,,,,530435.17,119694.95,2025
900917,1483,KANDIJA,NOVO MESTO,408,2,,NOVO MESTO,TRDINOVA ULICA,9,,2,2,1,,,,36,,,,1961,47 - stanovanje v dvostanovanjski stavbi,nadstropje,,108.6,74.1," bivalni prostor | klet | odprta terasa, balkon, loža",36,,,,513356.63,73175.14,2025
900908,1138,ŠENTJUR PRI CELJU,ŠENTJUR,975,21,,ŠENTJUR,MESTNI TRG,4,,2,2,0,,,,38,,,,1980,2 - stanovanje,nadstropje,,35.7,31.8, bivalni prostor | klet,38,,,,530405.38,119710.77,2025
900902,1138,ŠENTJUR PRI CELJU,ŠENTJUR,979,8,,ŠENTJUR,MESTNI TRG,3,,4,2,0,,,,30,,,,1960,2 - stanovanje,nadstropje,,30,30, bivalni prostor,30,,,,530435.17,119694.95,2025
900900,1138,ŠENTJUR PRI CELJU,ŠENTJUR,979,8,,ŠENTJUR,MESTNI TRG,3,,4,2,0,,,,30,,,,1960,2 - stanovanje,nadstropje,,30,30, bivalni prostor,30,,,,530435.17,119694.95,2025
900912,1138,ŠENTJUR PRI CELJU,ŠENTJUR,975,18,,ŠENTJUR,MESTNI TRG,4,,6,2,0,,,,76,,,,1980,2 - stanovanje,nadstropje,,112.5,74.6," bivalni prostor | klet | odprta terasa, balkon, loža",76,,,,530405.38,119710.77,2025
900901,959,ŠOŠTANJ,ŠOŠTANJ,1395,1,,ŠOŠTANJ,CESTA LOLE RIBARJA,6,,1,4,1,,,,15,,,,2009,15 - garaža,klet,,1236.2,1236.2, garaža,15,,,,503788.62,137368.72,2025
900904,1138,ŠENTJUR PRI CELJU,ŠENTJUR,979,8,,ŠENTJUR,MESTNI TRG,3,,4,2,0,,,,65,,,,1960,2 - stanovanje,nadstropje,,30,30, bivalni prostor,65,,,,530435.17,119694.95,2025
900918,1483,KANDIJA,NOVO MESTO,408,2,,NOVO MESTO,TRDINOVA ULICA,9,,2,2,1,,,,36,,,,1961,47 - stanovanje v dvostanovanjski stavbi,nadstropje,,108.6,74.1," bivalni prostor | klet | odprta terasa, balkon, loža",36,,,,513356.63,73175.14,2025
900905,1138,ŠENTJUR PRI CELJU,ŠENTJUR,975,2,,,,,,,6,0,3,,,46.5,,,,1980,37 - skupni komunikacijski prostor,pritličje,,105.9,105.9, skupni komunikacijski prostor,46.5,,,,530405.38,119710.77,2025
900910,1138,ŠENTJUR PRI CELJU,ŠENTJUR,975,16,,ŠENTJUR,MESTNI TRG,4,,10,2,0,,,,60,,,,1980,2 - stanovanje,nadstropje,,65.5,62.4, bivalni prostor | klet,60,,,,530405.38,119710.77,2025
900916,2606,SEMEDELA,KOPER,6967,13,13,KOPER,ŠMARSKA CESTA,7,C,13,5,1,3,,,107.6,,,,2008,9 - poslovni del stavbe,nadstropje,,107.6,107.6, poslovni prostor,107.6,,,,401171.59,43728.08,2025
900906,1138,ŠENTJUR PRI CELJU,ŠENTJUR,975,2,,,,,,,6,0,3,,,46.5,,,,1980,37 - skupni komunikacijski prostor,pritličje,,105.9,105.9, skupni komunikacijski prostor,46.5,,,,530405.38,119710.77,2025
900898,1138,ŠENTJUR PRI CELJU,ŠENTJUR,979,1,3,ŠENTJUR,MESTNI TRG,3,,1,2,0,,,,40,,,,1960,1220301 - Poslovni prostori,pritličje,,225,225," lokal, prodajalna",,,,,530435.17,119694.95,2025
900899,1138,ŠENTJUR PRI CELJU,ŠENTJUR,979,1,,ŠENTJUR,MESTNI TRG,3,,,2,0,,,,50,,,,1960,1230104 - Prodajalna,pritličje,,225,225," lokal, prodajalna",50,,,,530435.17,119694.95,2025
900916,2606,SEMEDELA,KOPER,6967,37,,KOPER,ŠMARSKA CESTA,7,C,37,3,0,,,,14.2,,,,2008,15 - garaža,klet,,14.2,14.2, garaža,14.2,,,,401171.59,43728.08,2025
900919,1483,KANDIJA,NOVO MESTO,408,2,,NOVO MESTO,TRDINOVA ULICA,9,,2,2,1,,,,36,,,,1961,47 - stanovanje v dvostanovanjski stavbi,nadstropje,,108.6,74.1," bivalni prostor | klet | odprta terasa, balkon, loža",36,,,,513356.63,73175.14,2025
900915,1138,ŠENTJUR PRI CELJU,ŠENTJUR,975,20,,ŠENTJUR,MESTNI TRG,4,,1,2,0,,,,50,,,,1980,2 - stanovanje,nadstropje,,74.3,47.4," bivalni prostor | klet | odprta terasa, balkon, loža",50,,,,530405.38,119710.77,2025
900895,2110,GRAD,CERKLJE NA GORENJSKEM,261,8,,DVORJE,,50,b,3,2,1,,,,42.9,,,,1948,2 - stanovanje,pritličje,,42.9,42.9, bivalni prostor,42.9,,,,460729.02,124701.1,2025
900907,2175,JESENICE,JESENICE,279,35,,JESENICE,CESTA CIRILA TAVČARJA,8,,35,2,0,,,,68.1,,,,1978,2 - stanovanje,nadstropje,,72.2,65.8," bivalni prostor | klet | odprta terasa, balkon, loža",,,,,426475.63,144879.03,2025
900979,996,ŽALEC,ŽALEC,1149,8,,ŽALEC,VELENJSKA CESTA,9,,8,2,1,,,,29.9,,,,1974,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,,29.9,24.2, bivalni prostor,24.2,,,,512794.41,123748.86,2025
900997,2713,OB ŽELEZNICI,MARIBOR,199,1,,MARIBOR,TRŽAŠKA CESTA,39,,,11,0,,,,184,,,,1980,21 - skladišče,nadstropje,,9120,9120, proizvodni in skladiščni prostor,184,,,,549783.09,154544.95,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,370,2N.20 in 14,,,,,,5,1,3,,,23.3,,,,2022,37 - skupni komunikacijski prostor,nadstropje,,23.3,23.3, skupni komunikacijski prostor,23.3,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,276,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
901001,2191,ŽELEČE,BLED,1156,1,,BLED,MLINSKA CESTA,11,b,,2,1,,,,54.4,,,,1990,1 - stanovanje v enostanovanjski stavbi,pritličje,,205.7,54.4," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",54.4,,,,430747.65,135848.43,2025
901000,1316,STARA VAS,KRŠKO,588,26,,KRŠKO,CESTA 4. JULIJA,60,,26,2,0,,,,42.9,,,,1975,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,,42.9,36.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,,,538407.35,90756.65,2025
900996,2713,OB ŽELEZNICI,MARIBOR,290,1,,,,,,,11,0,,,,540,,,,1980,21 - skladišče,pritličje,,520,520, proizvodni in skladiščni prostor,540,,,,549801.37,154580.8,2025
901004,1770,KAŠELJ,LJUBLJANA,4318,1,,LJUBLJANA,ZALOŠKA CESTA,230,d,,1,1,,,,89.8,,,,1947,1 - stanovanje v enostanovanjski stavbi,pritličje,,89.8,80.1," bivalni prostor | odprta terasa, balkon, loža",80.1,,,,470491.06,102427.57,2025
901006,1696,RUDNIK,LJUBLJANA,2582,1,,LJUBLJANA,DOLENJSKA CESTA,57,a,1,2,1,,,,85.8,,,,1967,2 - stanovanje,nadstropje,,85.8,69.5, bivalni prostor,69.5,,,,463425.69,99416.98,2025
901010,2631,PORTOROŽ,PIRAN,301,1,,STRUNJAN,,91,c,,1,1,,,,151,,,,1972,1 - stanovanje v enostanovanjski stavbi,pritličje,,151,84.3," bivalni prostor | garaža | klet | odprta terasa, balkon, loža | tehnični prostor",84.3,,,,391931.08,44213.75,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,374,2N.13,,,,,,5,1,3,,,1.9,,,,2022,38 - skupne sanitarije,nadstropje,,1.9,1.9, skupne sanitarije,1.9,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,54,2N.27,MARIBOR,ULICA EVE LOVŠE,7,,46,5,1,3,,,18.3,,,,2022,9 - poslovni del stavbe,nadstropje,,18.3,18.3, poslovni prostor,18.3,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,58,2N.31,MARIBOR,ULICA EVE LOVŠE,7,,50,5,1,3,,,49.4,,,,2022,9 - poslovni del stavbe,nadstropje,,49.4,49.4, poslovni prostor,49.4,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,71,2N.45,MARIBOR,ULICA EVE LOVŠE,7,,63,5,1,3,,,15.9,,,,2022,9 - poslovni del stavbe,nadstropje,,15.9,15.9, poslovni prostor,15.9,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,280,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,286,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,292,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,333,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
901005,1770,KAŠELJ,LJUBLJANA,4311,2,,LJUBLJANA,ZALOŠKA CESTA,230,,2,2,1,,,,50.5,,,,1982,2 - stanovanje,pritličje,,50.5,50.5, bivalni prostor,50.5,,,,470494.61,102443.94,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,371,2N.21 in 15,,,,,,5,1,3,,,146.1,,,,2022,37 - skupni komunikacijski prostor,nadstropje,,146.1,146.1, skupni komunikacijski prostor,146.1,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,372,2N.09,,,,,,5,1,3,,,9.5,,,,2022,38 - skupne sanitarije,nadstropje,,9.5,9.5, skupne sanitarije,9.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,61,2N.35,MARIBOR,ULICA EVE LOVŠE,7,,53,5,1,3,,,25,,,,2022,9 - poslovni del stavbe,nadstropje,,25,25, poslovni prostor,25,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,63,2N.37,MARIBOR,ULICA EVE LOVŠE,7,,55,5,1,3,,,45.3,,,,2022,9 - poslovni del stavbe,nadstropje,,45.3,45.3, poslovni prostor,45.3,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,284,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,287,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,291,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
901009,2442,ŠTORJE,SEŽANA,409,1,,SENADOLICE,,2,,,1,1,,,,530,,,,2007,1 - stanovanje v enostanovanjski stavbi,pritličje,,530,150," bivalni prostor | klet | odprta terasa, balkon, loža",150,,,,418509.57,66675.41,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,373,2N.10,,,,,,5,1,3,,,9.2,,,,2022,38 - skupne sanitarije,nadstropje,,9.2,9.2, skupne sanitarije,9.2,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,56,2N.28,MARIBOR,ULICA EVE LOVŠE,7,,48,5,1,3,,,21.5,,,,2022,9 - poslovni del stavbe,nadstropje,,21.5,21.5, poslovni prostor,21.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,64,2N.38,MARIBOR,ULICA EVE LOVŠE,7,,56,5,1,3,,,29,,,,2022,9 - poslovni del stavbe,nadstropje,,29,29, poslovni prostor,29,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,65,2N.39,MARIBOR,ULICA EVE LOVŠE,7,,57,5,1,3,,,36.8,,,,2022,9 - poslovni del stavbe,nadstropje,,36.8,36.8, poslovni prostor,36.8,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,278,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,285,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,289,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,294,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,295,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,256,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900997,2713,OB ŽELEZNICI,MARIBOR,292,1,,,,,,,5,0,3,,,15,,,,1965,9 - poslovni del stavbe,pritličje,,897,897, poslovni prostor,15,,,,549752.16,154577.41,2025
901013,1771,ZADOBROVA,LJUBLJANA,2531,1,,LJUBLJANA,CESTA V ZAJČJO DOBRAVO,19,b,,1,1,,,,188.5,,,,2009,1 - stanovanje v enostanovanjski stavbi,klet,,188.5,183.5," bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",183.5,,,,468064.21,103733.49,2025
900995,1770,KAŠELJ,LJUBLJANA,4311,3,,LJUBLJANA,ZALOŠKA CESTA,230,,3,2,1,,,,96.1,,,,1982,2 - stanovanje,nadstropje,,96.1,81.7," bivalni prostor | odprta terasa, balkon, loža",81.7,,,,470494.61,102443.94,2025
900998,1285,SELA,BREŽICE,102,1,,BUKOŠEK,,12,,,1,1,,,,422.66,,,,1990,1 - stanovanje v enostanovanjski stavbi,pritličje,,422.6,284.6," bivalni prostor | klet | odprta terasa, balkon, loža",284.6,,,,548784.97,86429.24,2025
901012,1770,KAŠELJ,LJUBLJANA,4311,3,,LJUBLJANA,ZALOŠKA CESTA,230,,3,2,1,,,,96.1,,,,1982,2 - stanovanje,nadstropje,,96.1,81.7," bivalni prostor | odprta terasa, balkon, loža",81.7,,,,470494.61,102443.94,2025
900999,1771,ZADOBROVA,LJUBLJANA,2531,1,,LJUBLJANA,CESTA V ZAJČJO DOBRAVO,19,b,,1,1,,,,188.5,,,,2009,1 - stanovanje v enostanovanjski stavbi,klet,,188.5,183.5," bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",183.5,,,,468064.21,103733.49,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,377,2N.17,MARIBOR,ULICA EVE LOVŠE,7,,237,5,1,3,,,28.1,,,,2022,50 - konferenčna ali kongresna dvorana,nadstropje,,28.1,28.1, poslovni prostor,28.1,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,53,2N.26,MARIBOR,ULICA EVE LOVŠE,7,,45,5,1,3,,,17.1,,,,2022,9 - poslovni del stavbe,nadstropje,,17.1,17.1, poslovni prostor,17.1,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,60,2N.33,MARIBOR,ULICA EVE LOVŠE,7,,52,5,1,3,,,36.4,,,,2022,9 - poslovni del stavbe,nadstropje,,36.4,36.4, poslovni prostor,36.4,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,68,2N.42,MARIBOR,ULICA EVE LOVŠE,7,,60,5,1,3,,,14.3,,,,2022,9 - poslovni del stavbe,nadstropje,,14.3,14.3, poslovni prostor,14.3,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,297,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
901013,1771,ZADOBROVA,LJUBLJANA,2529,1,,,,,,,4,0,,,,15,,,,2009,15 - garaža,pritličje,,15,15, garaža,15,,,,468046.17,103729.21,2025
900984,1732,ŠTEPANJA VAS,LJUBLJANA,1299,46,,LJUBLJANA,JAKČEVA ULICA,17,,5,2,0,,,,40.6,,,,1976,2 - stanovanje,nadstropje,,40.6,37.1, bivalni prostor | klet,,,,,464785.82,101261.68,2025
901002,1770,KAŠELJ,LJUBLJANA,4314,2,,LJUBLJANA,ZALOŠKA CESTA,230,h,2,2,0,,,,101.3,,,,1925,47 - stanovanje v dvostanovanjski stavbi,pritličje,,101.3,90.3, bivalni prostor | klet,90.3,,,,470505.4,102432.43,2025
901003,1207,BRECLJEVO,ŠMARJE PRI JELŠAH,145,1,,,,,,,11,0,,,,265.5,,,,1993,17 - del stavbe za industrijsko rabo,pritličje,,265.5,265.5, proizvodni in skladiščni prostor,265.5,,,,540664.27,119891.44,2025
900999,1771,ZADOBROVA,LJUBLJANA,2529,1,,,,,,,4,0,,,,15,,,,2009,15 - garaža,pritličje,,15,15, garaža,15,,,,468046.17,103729.21,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,375,2N.11,MARIBOR,ULICA EVE LOVŠE,7,,236,5,1,3,,,8.2,,,,2022,9 - poslovni del stavbe,nadstropje,,8.2,8.2, poslovni prostor,8.2,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,59,2N.32,MARIBOR,ULICA EVE LOVŠE,7,,51,5,1,3,,,20.2,,,,2022,9 - poslovni del stavbe,nadstropje,,20.2,20.2, poslovni prostor,20.2,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,69,2N.43,MARIBOR,ULICA EVE LOVŠE,7,,61,5,1,3,,,14.7,,,,2022,9 - poslovni del stavbe,nadstropje,,14.7,14.7, poslovni prostor,14.7,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,279,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,331,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,376,2N.12,,,,,,5,1,3,,,8.2,,,,2022,"34 - shramba, sušilnica, pralnica",nadstropje,,8.2,8.2," shramba, sušilnica, pralnica",8.2,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,378,2N.18,,,,,,5,1,3,,,7.9,,,,2022,"34 - shramba, sušilnica, pralnica",nadstropje,,7.9,7.9," shramba, sušilnica, pralnica",7.9,,,,549184.33,155614.96,2025
900982,1732,ŠTEPANJA VAS,LJUBLJANA,1299,46,,LJUBLJANA,JAKČEVA ULICA,17,,5,2,0,,,,40.6,,,,1976,2 - stanovanje,nadstropje,,40.6,37.1, bivalni prostor | klet,,,,,464785.82,101261.68,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,67,2N.41,MARIBOR,ULICA EVE LOVŠE,7,,59,5,1,3,,,16.6,,,,2022,9 - poslovni del stavbe,nadstropje,,16.6,16.6, poslovni prostor,16.6,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,275,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,296,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
901007,1696,RUDNIK,LJUBLJANA,2582,2,,LJUBLJANA,DOLENJSKA CESTA,57,a,2,2,1,,,,77.8,,,,1967,2 - stanovanje,nadstropje,,77.8,63, bivalni prostor,63,,,,463425.69,99416.98,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,52,2N.25,MARIBOR,ULICA EVE LOVŠE,7,,44,5,1,3,,,18.8,,,,2022,9 - poslovni del stavbe,nadstropje,,18.8,18.8, poslovni prostor,18.8,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,57,2N.30,MARIBOR,ULICA EVE LOVŠE,7,,49,5,1,3,,,24.4,,,,2022,9 - poslovni del stavbe,nadstropje,,24.4,24.4, poslovni prostor,24.4,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,66,2N.40,MARIBOR,ULICA EVE LOVŠE,7,,58,5,1,3,,,20.9,,,,2022,9 - poslovni del stavbe,nadstropje,,20.9,20.9, poslovni prostor,20.9,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,70,2N.44,MARIBOR,ULICA EVE LOVŠE,7,,62,5,1,3,,,17.3,,,,2022,9 - poslovni del stavbe,nadstropje,,17.3,17.3, poslovni prostor,17.3,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,277,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,282,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,283,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
900992,678,SPODNJE RADVANJE,MARIBOR,3031,293,,,,,,,3,1,,,,12.5,,,,2022,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,12.5,,,,549184.33,155614.96,2025
901008,1696,RUDNIK,LJUBLJANA,2582,3,,LJUBLJANA,DOLENJSKA CESTA,57,a,3,2,1,,,,98.1,,,,1967,2 - stanovanje,nadstropje,,98.1,79.5, bivalni prostor,79.5,,,,463425.69,99416.98,2025
901003,1207,BRECLJEVO,ŠMARJE PRI JELŠAH,147,1,,BRECLJEVO,,30,a,,2,1,,,,377.8,,,,1989,1 - stanovanje v enostanovanjski stavbi,pritličje,,377.8,174.9," bivalni prostor | garaža | klet | nedokončan prostor | odprta terasa, balkon, loža | tehnični prostor",174.9,,,,540660.04,119868.34,2025
902216,1730,MOSTE,LJUBLJANA,2440,5,,,,,,,3,0,,,,12.5,,,,2024,15 - garaža,klet,,1799.5,1799.5, garaža,12.5,,,,465938.31,102712.99,2025
901985,1074,SPODNJA HUDINJA,CELJE,2568,1,,,,,,,11,1,,,,23.75,,,,1973,21 - skladišče,pritličje,,26190.2,26190.2, proizvodni in skladiščni prostor | proizvodni in skladiščni prostor | proizvodni in skladiščni prostor,23.75,,,,521779.79,123339.02,2025
902086,1871,TRBOVLJE,TRBOVLJE,2314,2,,TRBOVLJE,TRG REVOLUCIJE,18,,2,2,1,,,,62.2,,,,1971,2 - Stanovanje,nadstropje,,62.2,52.2," bivalni prostor | klet | odprta terasa, balkon, loža",62.2,,,,503272.03,111866.03,2025
901011,1770,KAŠELJ,LJUBLJANA,4311,4,,LJUBLJANA,ZALOŠKA CESTA,230,,4,2,1,,,,98.2,,,,1982,2 - stanovanje,nadstropje,,98.2,83.8," bivalni prostor | odprta terasa, balkon, loža",83.8,,,,470494.61,102443.94,2025
900986,1772,SLAPE,LJUBLJANA,1163,15,1772-1163-15,Ljubljana,Rjava cesta,2,A,33,2,1,,,,38,,,,1973,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,,39.7,35.6," bivalni prostor | zaprta terasa, balkon, loža",,,,,467200.52,101891.01,2025
900987,1739,ZGORNJA ŠIŠKA,LJUBLJANA,2938,14,1739-2938-14,LJUBLJANA,NA JAMI,8,,14,2,1,,,,48.1,,,,1938,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,,48.1,44.6, bivalni prostor | klet,,,,,460574.09,103184.72,2025
900988,1738,DRAVLJE,LJUBLJANA,835,2,,LJUBLJANA,ULICA FRANCA MLAKARJA,12,,2,2,1,,,,40.7,,,,1975,2 - Stanovanje,nadstropje,,40.7,30.8," bivalni prostor | klet | odprta terasa, balkon, loža",30.8,,,,458753.86,103860.59,2025
